edb,disc_yr,sub_category,peak,capacity,status
Powerco,2023,Kempton,4.80378200873626,0.4,NonExempt
Powerco,2023,Kerepehi,10.3700633240836,0,NonExempt
Powerco,2023,Kimbolton,3.01199625369842,1.4,NonExempt
Powerco,2023,Lake Rd,6.31952187435692,5,NonExempt
Powerco,2023,Livingstone,2.71870043025328,3,NonExempt
Powerco,2023,Main St,17.8941840946302,17,NonExempt
Powerco,2023,Manaia,5.50465188743059,4.96996243406529,NonExempt
Powerco,2023,Mangamutu,12.5477736753245,12.8,NonExempt
Powerco,2023,Maraetai Rd,8.78939377253318,19.15,NonExempt
Powerco,2023,Martinborough,4.59266662891096,0.1,NonExempt
Powerco,2023,Matapihi,13.3320238964209,24.1,NonExempt
Powerco,2023,Matatoki,4.52427843756394,0,NonExempt
Powerco,2023,Matua,9.65151312562802,0,NonExempt
Powerco,2023,McKee,1.30714141755543,0,NonExempt
Powerco,2023,Midway / Lakeside,3.9,0,NonExempt
Powerco,2023,Mikkelsen Rd,12.1422475239991,19.15,NonExempt
Powerco,2023,Milson,16.2332304702621,18.1,NonExempt
Powerco,2023,Mokoia,3.26415684707291,3.1,NonExempt
Powerco,2023,Morrinsville,8.35429260259794,10.9,NonExempt
Powerco,2023,Motukawa,1.56902006508686,1.3,NonExempt
Powerco,2023,Moturoa,18.6567639846072,24,NonExempt
Powerco,2023,Ngariki,2.55630277506895,3.9,NonExempt
Powerco,2023,Norfolk,6.43962721589244,10.6,NonExempt
Powerco,2023,Oakura,3.64215082726849,0,NonExempt
Powerco,2023,Ohakea,2.2,0,NonExempt
Powerco,2023,Omanu,12.9257865539097,24.3,NonExempt
Powerco,2023,Omokoroa,12.2942028370621,13.2,NonExempt
Powerco,2023,Otumoetai,14.9105933335214,13.6,NonExempt
Powerco,2023,Paengaroa,5.26487848452658,3.6,NonExempt
Powerco,2023,Paeroa,8.13348306083841,10.7,NonExempt
Powerco,2023,Papamoa,16.7433378517941,21.26,NonExempt
Powerco,2023,Parkville,2.36690720478374,0,NonExempt
Powerco,2023,Pascal St,14.8589464679433,17,NonExempt
Powerco,2023,Peat St,14.4666285330846,0,NonExempt
Powerco,2023,Piako,14.1132026202883,17.7,NonExempt
Powerco,2023,Pongakawa,4.55760387471359,1.3,NonExempt
Powerco,2023,Pongaroa,0.742102125720622,2.9,NonExempt
Powerco,2023,Pukepapa,4.7500690255155,1.9,NonExempt
Powerco,2023,Pungarehu,3.10516728800608,4.5,NonExempt
Powerco,2023,Putaruru,12.1001165349539,17.3,NonExempt
Powerco,2023,Pyes Pa,19.7587393419027,24.1,NonExempt
Powerco,2023,Rata,2.84673773513257,0.7,NonExempt
Powerco,2023,Roberts Ave,4.56108961474395,5.8,NonExempt
Powerco,2023,Sanson,9.04207533855171,0,NonExempt
Powerco,2023,Tahuna,5.50598213793136,0.7,NonExempt
Powerco,2023,Taihape,4.37156453073551,0.8,NonExempt
Powerco,2023,Tairua,9.49534754393626,7.5,NonExempt
Powerco,2023,Tasman,6.41564157929433,6.2,NonExempt
Powerco,2023,Tatua,5.43,0,NonExempt
Powerco,2023,Taupo Quay,5.94062055862606,0,NonExempt
Powerco,2023,Te Maunga,11.6562691719221,10.3,NonExempt
Powerco,2023,Te Ore Ore,7.94038015320495,6.8,NonExempt
Powerco,2023,Te Puke,20.8326770157969,22.9,NonExempt
Powerco,2023,Thames T1 & T2,11.79248431839,0,NonExempt
Powerco,2023,Thames T3,1.5,6.9,NonExempt
Powerco,2023,Tinui,0.837862922522349,1.3,NonExempt
Powerco,2023,Tirau,9.31771914063642,8.8,NonExempt
Powerco,2023,Tower Rd,8.22148089731814,16.5,NonExempt
Powerco,2023,Triton,20.1661750963422,21.3,NonExempt
Powerco,2023,Tuhitarata,3.23700782444249,0,NonExempt
Powerco,2023,Turitea,14.1913641440695,0,NonExempt
Powerco,2023,Waharoa Nth,3.55633773858952,2.5,NonExempt
Powerco,2023,Waharoa Sth,5.34,0,NonExempt
Powerco,2023,Waihapa,1.2,2.4,NonExempt
Powerco,2023,Waihi,18.3982799334193,21.39,NonExempt
Powerco,2023,Waihi Beach,6.3644767151879,3.29457280799129,NonExempt
Powerco,2023,Waihi Rd,20.4469196827325,24.1,NonExempt
Powerco,2023,Waiouru,2.57994212542233,0.5,NonExempt
Powerco,2023,Wairakei,10.8692132839884,24.1,NonExempt
Powerco,2023,Waitara East,5.03153933919904,5.9,NonExempt
Powerco,2023,Waitara West,6.79092313881782,6.4,NonExempt
Powerco,2023,Waitoa,12.196,18.75,NonExempt
Powerco,2023,Walton,5.13812279433109,0,NonExempt
Powerco,2023,Wanganui East,5.88337815763369,3.4,NonExempt
Powerco,2023,Welcome Bay,24.1963755075428,21.4,NonExempt
Powerco,2023,Whangamata,11.8064696253488,4,NonExempt
Powerco,2023,Whitianga,18.0469160954245,19.2,NonExempt
Powerco,2024,Akura,13.284702760866,9,NonExempt
Powerco,2024,Alfredton,0.544,1.4,NonExempt
Powerco,2024,Aongatete,4.59887399630156,2.4,NonExempt
Powerco,2024,Arahina,10.4933376294239,3.1,NonExempt
Powerco,2024,Atuaroa Ave,9.62299936772714,0,NonExempt
Powerco,2024,Awatoitoi,1.01723047439724,3,NonExempt
Powerco,2024,Baird Rd,10.5900206728629,19.2,NonExempt
Powerco,2024,Beach Rd,10.3505059728089,16.2,NonExempt
Powerco,2024,Bell Block,15.7938419244684,24.5,NonExempt
Powerco,2024,Bethlehem,12.062743977919,8.00514014163532,NonExempt
Powerco,2024,Blink Bonnie,2.84549895876947,3,NonExempt
Powerco,2024,Brooklands,19.4306991880833,24,NonExempt
Powerco,2024,Browne St,11.6753313411494,10.56,NonExempt
Powerco,2024,Bulls,5.55937015097075,2,NonExempt
Powerco,2024,Cambria,14.8244841875807,17,NonExempt
Powerco,2024,Cardiff,1.71810830067724,2.5,NonExempt
Powerco,2024,Castlecliff,10.2597885760512,8.7,NonExempt
Powerco,2024,Chapel,13.6763825303471,13.8,NonExempt
Powerco,2024,City,16.4983412252402,20.1,NonExempt
Powerco,2024,Clareville,10.5497250225957,9.4,NonExempt
Powerco,2024,Cloton Rd,10.2129243232723,13,NonExempt
Powerco,2024,Coromandel,4.54585697215681,1,NonExempt
Powerco,2024,Douglas,1.41189469595475,1.7,NonExempt
Powerco,2024,Eltham,9.55796819921039,11.3,NonExempt
Powerco,2024,Farmer Rd,7.1358662873618,0,NonExempt
Powerco,2024,Featherston,3.90667142191908,7,NonExempt
Powerco,2024,Feilding,23.498187435513,23.7,NonExempt
Powerco,2024,Ferguson St,11.2463891487173,23.7,NonExempt
Powerco,2024,Gladstone,0.872248105286459,1.4,NonExempt
Powerco,2024,Hamilton St,11.4798688870181,21.3,NonExempt
Powerco,2024,Hatricks Wharf,9.88577106201554,0,NonExempt
Powerco,2024,Hau Nui,0.306504561124163,0,NonExempt
Powerco,2024,Inghams,3.9,0,NonExempt
Powerco,2024,Inglewood,5.48190702610833,6.2,NonExempt
Powerco,2024,Kai Iwi,2.06915013151299,0.980813148992775,NonExempt
Powerco,2024,Kairanga,18.6450156807447,19.1,NonExempt
Powerco,2024,Kaponga,3.1496247886685,3,NonExempt
Powerco,2024,Katere,15.4719441141436,24.3,NonExempt
Powerco,2024,Katikati,12.0034999901542,13.6,NonExempt
Powerco,2024,Kauri Pt,2.84141005423467,1.6,NonExempt
Powerco,2024,Keith St,18.6881658667417,21.9,NonExempt
Powerco,2024,Kelvin Grove,17.2158827166105,17.2,NonExempt
Powerco,2024,Kempton,4.85956518555262,0.4,NonExempt
Powerco,2024,Kerepehi,10.4757527760234,0,NonExempt
Powerco,2024,Kimbolton,3.0378200025593,1.4,NonExempt
Powerco,2024,Kāpuni,5.5641640847207,10.7,NonExempt
Powerco,2024,Lake Rd,6.41418951452056,5,NonExempt
Powerco,2024,Livingstone,2.73226197122378,3,NonExempt
Powerco,2024,Main St,17.981780257851,17,NonExempt
Powerco,2024,Manaia,5.53586578678786,4.96996243406529,NonExempt
Powerco,2024,Mangamutu,12.6047315483911,12.8,NonExempt
Powerco,2024,Maraetai Rd,9.09497570765915,19.15,NonExempt
Powerco,2024,Martinborough,4.65112270044622,0.1,NonExempt
Powerco,2024,Matapihi,13.4362335310002,24.1,NonExempt
Powerco,2024,Matatoki,4.88761687742754,0,NonExempt
Powerco,2024,Matua,9.68384291173495,0,NonExempt
Powerco,2024,McKee,1.31177669471091,0,NonExempt
Powerco,2024,Midway / Lakeside,4.2,0,NonExempt
Powerco,2024,Mikkelsen Rd,12.2490075897388,19.15,NonExempt
Powerco,2024,Milson,16.3357801919188,18.1,NonExempt
Powerco,2024,Mokoia,3.29169630779914,3.1,NonExempt
Powerco,2024,Morrinsville,9.16178427901551,10.9,NonExempt
Powerco,2024,Motukawa,1.58395895462342,1.3,NonExempt
Powerco,2024,Moturoa,19.041323706517,24,NonExempt
Powerco,2024,Ngāriki,2.57733990153469,3.9,NonExempt
Powerco,2024,Norfolk,6.4782507091641,10.6,NonExempt
Powerco,2024,Omanu,13.1031853191662,24.3,NonExempt
Powerco,2024,Paengaroa,6.5721259523604,3.6,NonExempt
Powerco,2024,Paeroa,8.44551809924574,10.7,NonExempt
Powerco,2024,Papamoa,16.9955055720691,21.26,NonExempt
Powerco,2024,Parkville,2.3755123204221,0,NonExempt
Powerco,2024,Pascal St,14.9254652443088,17,NonExempt
Powerco,2024,Peat St,14.5372861380137,0,NonExempt
Powerco,2024,Piako,14.7285999467288,17.7,NonExempt
Powerco,2024,Pongakawa,4.99712555442309,1.3,NonExempt
Powerco,2024,Pongaroa,0.74305649280201,2.9,NonExempt
Powerco,2024,Pukepapa,4.8042823020032,1.9,NonExempt
Powerco,2024,Pungarehu,3.1422278654946,4.5,NonExempt
Powerco,2024,Putāruru,12.1821823473955,17.3,NonExempt
Powerco,2024,Pyes Pa,18,24.1,NonExempt
Powerco,2024,Rata,2.8594811014916,0.7,NonExempt
Powerco,2024,Roberts Ave,4.58234279274959,5.8,NonExempt
Powerco,2024,Sanson,9.17355844317925,0,NonExempt
Powerco,2024,Tahuna,5.55726760420581,0.7,NonExempt
Powerco,2024,Taihape,4.39826483877981,0.8,NonExempt
Powerco,2024,Tairua,9.5495397862588,7.5,NonExempt
Powerco,2024,Tasman,6.45517707611893,6.2,NonExempt
Powerco,2024,Tatua,6.93,0,NonExempt
Powerco,2024,Taupō Quay,5.9596420953687,0,NonExempt
Powerco,2024,Te Maunga,11.9225302145852,10.3,NonExempt
Powerco,2024,Te Ore Ore,7.99630246712429,6.8,NonExempt
Powerco,2024,Te Puke,24.7427664420403,22.9,NonExempt
Powerco,2024,Thames T1 & T2,11.83496863678,0,NonExempt
Powerco,2024,Thames T3,1.5,6.9,NonExempt
Powerco,2024,Tower Rd,8.30826639641463,16.5,NonExempt
Powerco,2024,Triton,20.9309249385963,21.3,NonExempt
Powerco,2024,Tuhitarata,3.27641203204789,0,NonExempt
Powerco,2024,Turitea,14.4190010826426,0,NonExempt
Powerco,2024,Tīnui,0.844778402581779,1.3,NonExempt
Powerco,2024,Tīrau,9.43085156952396,8.8,NonExempt
Powerco,2024,Waharoa Nth,3.5975636084046,2.5,NonExempt
Powerco,2024,Waharoa Sth,5.34,0,NonExempt
Powerco,2024,Waihapa,1.2,2.4,NonExempt
Powerco,2024,Waihi,19.0641040191925,21.39,NonExempt
Powerco,2024,Waihi Beach,6.42950189059187,3.29457280799129,NonExempt
Powerco,2024,Waihi Rd,20.5827806533089,24.1,NonExempt
Powerco,2024,Waiouru,2.57837374507228,0.5,NonExempt
Powerco,2024,Wairakei,12.4204395603363,24.1,NonExempt
Powerco,2024,Waitara East,5.1038474577859,5.9,NonExempt
Powerco,2024,Waitara West,6.82561506673126,6.4,NonExempt
Powerco,2024,Waitoa,12.196,18.75,NonExempt
Powerco,2024,Walton,5.18352753249577,0,NonExempt
Powerco,2024,Wanganui East,5.89844583623265,3.4,NonExempt
Powerco,2024,Welcome Bay,24.7149056882404,21.4,NonExempt
Powerco,2024,Whangamatā,11.8596673672135,6.2,NonExempt
Powerco,2024,Whitianga,18.5126341980672,19.2,NonExempt
Powerco,2024,Ōhakea,5.2,0,NonExempt
Powerco,2024,Ōmokoroa,12.5180417417494,13.2,NonExempt
Powerco,2024,Ōtūmoetai,15.0290931103957,13.6,NonExempt
Powerco,2024,Ōākura,3.69587576152845,0,NonExempt
The Lines Company,2013,Arohena,2.38156986040721,3,NonExempt
The Lines Company,2013,Atiamuri,10,10,NonExempt
The Lines Company,2013,Awamate Road,1.4860995928941,2,NonExempt
The Lines Company,2013,Borough,8.4593361441664,10,NonExempt
The Lines Company,2013,Gadsby Rd,4.26777318984971,5,NonExempt
The Lines Company,2013,Hangatiki,3.7343015411185,5,NonExempt
The Lines Company,2013,Kaahu Tee,1.42894191624432,2.4,NonExempt
The Lines Company,2013,Kiko Rd,1.52420471066061,3,NonExempt
The Lines Company,2013,Kuratau,2.76262103807236,4.5,NonExempt
The Lines Company,2013,Mahoenui,0.762102355330306,3,NonExempt
The Lines Company,2013,Manunui,2.21009683045789,5,NonExempt
The Lines Company,2013,Maraetai,3.81051177665153,5,NonExempt
The Lines Company,2013,Marotiri,3.01030430355471,3,NonExempt
The Lines Company,2013,Miraka,2.22914938934114,7.5,NonExempt
The Lines Company,2013,National Park,2.7435684791891,3,NonExempt
The Lines Company,2013,Nihoniho,0.609681884264245,1.5,NonExempt
The Lines Company,2013,Oparure,1.42894191624432,3,NonExempt
The Lines Company,2013,Otukou,0.304840942132122,0.5,NonExempt
The Lines Company,2013,Taharoa,8.80228220406504,15,NonExempt
The Lines Company,2013,Tawhai,4.363035984266,5,NonExempt
The Lines Company,2013,Te Anga,2.19104427157463,2.4,NonExempt
The Lines Company,2013,Te Waireka Rd,10.7456432101573,20,NonExempt
The Lines Company,2013,Tokaanu,0.209578147715834,1.25,NonExempt
The Lines Company,2013,Tuhua,1.02883817969591,1.5,NonExempt
The Lines Company,2013,Turangi,4.45829877868229,10,NonExempt
The Lines Company,2013,Waiotaka,0.476313972081441,1.5,NonExempt
The Lines Company,2013,Wairere,3.04840942132122,5,NonExempt
The Lines Company,2013,Waitete,9.67869991269489,15,NonExempt
The Lines Company,2014,Arohena,3.09,0,NonExempt
The Lines Company,2014,Atiamuri,10,0,NonExempt
The Lines Company,2014,Awamate Road,2,0,NonExempt
The Lines Company,2014,Borough,10,5,NonExempt
The Lines Company,2014,Gadsby Rd,6.07,0,NonExempt
The Lines Company,2014,Hangatiki,4.023,0,NonExempt
The Lines Company,2014,Kaahu Tee,1.56,0,NonExempt
The Lines Company,2014,Kiko Rd,1.3,0,NonExempt
The Lines Company,2014,Kuratau,2.3,0,NonExempt
The Lines Company,2014,Mahoenui,0.92,0,NonExempt
The Lines Company,2014,Manunui,1.9,1.5,NonExempt
The Lines Company,2014,Maraetai,6.05,0,NonExempt
The Lines Company,2014,Marotiri,3.05,0,NonExempt
The Lines Company,2014,Mokai,2.36,0,NonExempt
The Lines Company,2014,National Park,3.4,0,NonExempt
The Lines Company,2014,Nihoniho,0.8,0,NonExempt
The Lines Company,2014,Oparure,1.55,0,NonExempt
The Lines Company,2014,Otukou,0.4,0,NonExempt
The Lines Company,2014,Taharoa,10.4,10,NonExempt
The Lines Company,2014,Tawhai,4.4,0,NonExempt
The Lines Company,2014,Te Anga,1.85,0,NonExempt
The Lines Company,2014,Te Waireka Rd,13.8,5,NonExempt
The Lines Company,2014,Tokaanu,0.2,0,NonExempt
The Lines Company,2014,Tuhua,1.6,0.7,NonExempt
The Lines Company,2014,Turangi,4.6,5,NonExempt
The Lines Company,2014,Waiotaka,0.5,0,NonExempt
The Lines Company,2014,Wairere,4.74,2.5,NonExempt
The Lines Company,2014,Waitete,10.99,10,NonExempt
The Lines Company,2015,Arohena,2.14,0,NonExempt
The Lines Company,2015,Atiamuri,9.97,0,NonExempt
The Lines Company,2015,Awamate Road,1.21,0,NonExempt
The Lines Company,2015,Borough,7.87,5,NonExempt
The Lines Company,2015,Gadsby Rd,3.44,0,NonExempt
The Lines Company,2015,Hangatiki,3.6,0,NonExempt
The Lines Company,2015,Kaahu Tee,1.55,0,NonExempt
The Lines Company,2015,Kiko Rd,1.42,0,NonExempt
The Lines Company,2015,Kuratau,2.47,1.5,NonExempt
The Lines Company,2015,Mahoenui,0.94,0,NonExempt
The Lines Company,2015,Manunui,2.16,0,NonExempt
The Lines Company,2015,Maraetai,4.43,0,NonExempt
The Lines Company,2015,Marotiri,2.48,0,NonExempt
The Lines Company,2015,Mokai,3.8,0,NonExempt
The Lines Company,2015,National Park,1.83,0,NonExempt
The Lines Company,2015,Nihoniho,0.62,0,NonExempt
The Lines Company,2015,Oparure,1.54,0,NonExempt
The Lines Company,2015,Otukou,0.25,0,NonExempt
The Lines Company,2015,Taharoa,11.37,10,NonExempt
The Lines Company,2015,Tawhai,4,0,NonExempt
The Lines Company,2015,Te Anga,2.2,0,NonExempt
The Lines Company,2015,Te Waireka Rd,11.28,10,NonExempt
The Lines Company,2015,Tokaanu,0.17,0,NonExempt
The Lines Company,2015,Tuhua,0.79,0,NonExempt
The Lines Company,2015,Turangi,4.62,5,NonExempt
The Lines Company,2015,Waiotaka,0.52,0,NonExempt
The Lines Company,2015,Wairere,3.05,2.5,NonExempt
The Lines Company,2015,Waitete,9.28,10,NonExempt
The Lines Company,2016,Arohena,3,0,NonExempt
The Lines Company,2016,Atiamuri,10.04,0,NonExempt
The Lines Company,2016,Awamate Road,1.19,0,NonExempt
The Lines Company,2016,Borough,8.73,5,NonExempt
The Lines Company,2016,Gadsby Rd,6.23,0,NonExempt
The Lines Company,2016,Hangatiki,3.79,0,NonExempt
The Lines Company,2016,Kaahu Tee,1.68,0,NonExempt
The Lines Company,2016,Kiko Rd,1.27,0,NonExempt
The Lines Company,2016,Kuratau,2.61,1.5,NonExempt
The Lines Company,2016,Mahoenui,1.17,0,NonExempt
The Lines Company,2016,Manunui,1.77,0,NonExempt
The Lines Company,2016,Maraetai,5,0,NonExempt
The Lines Company,2016,Marotiri,2.67,0,NonExempt
The Lines Company,2016,Mokai,3.19,0,NonExempt
The Lines Company,2016,National Park,1.87,0,NonExempt
The Lines Company,2016,Nihoniho,0.55,0,NonExempt
The Lines Company,2016,Oparure,1.54,0,NonExempt
The Lines Company,2016,Otukou,0.22,0,NonExempt
The Lines Company,2016,Taharoa,14.18,10,NonExempt
The Lines Company,2016,Tawhai,4.49,0,NonExempt
The Lines Company,2016,Te Anga,2.13,0,NonExempt
The Lines Company,2016,Te Waireka Rd,10.84,10,NonExempt
The Lines Company,2016,Tokaanu,0.17,0,NonExempt
The Lines Company,2016,Tuhua,1.28,0,NonExempt
The Lines Company,2016,Turangi,5.81,5,NonExempt
The Lines Company,2016,Waiotaka,0.49,0,NonExempt
The Lines Company,2016,Wairere,2.88,2.5,NonExempt
The Lines Company,2016,Waitete,8.87,10,NonExempt
The Lines Company,2017,Arohena,3.12,0,NonExempt
The Lines Company,2017,Atiamuri,10.6,0,NonExempt
The Lines Company,2017,Awamate,0.73,0,NonExempt
The Lines Company,2017,Borough,7.76,5,NonExempt
The Lines Company,2017,Gadsby Road,4.65,0,NonExempt
The Lines Company,2017,Hangatiki,4.62,0,NonExempt
The Lines Company,2017,Kaahu Tee,1.67,0,NonExempt
The Lines Company,2017,Kiko Road,1.34,0,NonExempt
The Lines Company,2017,Kuratau,2.6,3,NonExempt
The Lines Company,2017,Mahoenui,0.8,0,NonExempt
The Lines Company,2017,Manunui,1.41,0,NonExempt
The Lines Company,2017,Maraetai,5.11,0,NonExempt
The Lines Company,2017,Marotiri,2.48,0,NonExempt
The Lines Company,2017,Mokai,3.92,0,NonExempt
The Lines Company,2017,National Park,1.5,0,NonExempt
The Lines Company,2017,Nihoniho,1.15,0,NonExempt
The Lines Company,2017,Oparure,1.56,0,NonExempt
The Lines Company,2017,Otukou,0.19,0,NonExempt
The Lines Company,2017,Taharoa,15.17,10,NonExempt
The Lines Company,2017,Tawhai,4.15,0,NonExempt
The Lines Company,2017,Te Anga,2,0,NonExempt
The Lines Company,2017,Te Waireka,11.26,10,NonExempt
The Lines Company,2017,Tokaanu,0.16,0,NonExempt
The Lines Company,2017,Tuhua,1.33,0,NonExempt
The Lines Company,2017,Turangi,3.97,5,NonExempt
The Lines Company,2017,Waiotaka,0.41,0,NonExempt
The Lines Company,2017,Wairere Falls,2.71,2.5,NonExempt
The Lines Company,2017,Waitete,8.86,10,NonExempt
The Lines Company,2018,Arohena,2.81300091123698,0,NonExempt
The Lines Company,2018,Atiamuri,10.4017527983998,0,NonExempt
The Lines Company,2018,Awamate,1.46065659405253,0,NonExempt
The Lines Company,2018,Borough,8.49860750947667,5,NonExempt
The Lines Company,2018,Gadsby Road,4.88069227707331,0,NonExempt
The Lines Company,2018,Hangatiki,4.33809650067992,0,NonExempt
The Lines Company,2018,Kaahu Tee,1.92103220959798,0,NonExempt
The Lines Company,2018,Kiko Road,1.53588603086,0,NonExempt
The Lines Company,2018,Kuratau,2.79067774836256,,NonExempt
The Lines Company,2018,Mahoenui,1.04042078834631,0,NonExempt
The Lines Company,2018,Manunui,2.49373332047515,0,NonExempt
The Lines Company,2018,Maraetai,5.1674010355558,0,NonExempt
The Lines Company,2018,Marotiri,3.15305883607352,0,NonExempt
The Lines Company,2018,Mokai,3.73010713803785,0,NonExempt
The Lines Company,2018,National Park,1.96321204039783,0,NonExempt
The Lines Company,2018,Nihoniho,0.547761698507475,0,NonExempt
The Lines Company,2018,Oparure,1.56741385791674,0,NonExempt
The Lines Company,2018,Otukou,0.230160299912265,0,NonExempt
The Lines Company,2018,Taharoa,15.1704960877455,10,NonExempt
The Lines Company,2018,Taharoa Village,0.35175,0,NonExempt
The Lines Company,2018,Tawhai,5,0,NonExempt
The Lines Company,2018,Te Anga,2.14715121735949,0,NonExempt
The Lines Company,2018,Te Waireka,11.8772451589938,10,NonExempt
The Lines Company,2018,Tokaanu,0.19860913410153,0,NonExempt
The Lines Company,2018,Tuhua,1.20170358604443,0,NonExempt
The Lines Company,2018,Turangi,4.73644597913002,5,NonExempt
The Lines Company,2018,Waiotaka,0.6,0,NonExempt
The Lines Company,2018,Wairere Falls,3.06995035986469,2.5,NonExempt
The Lines Company,2018,Waitete,9.10569858303261,10,NonExempt
The Lines Company,2019,Arohena,2.522,0,NonExempt
The Lines Company,2019,Atiamuri,6.98,0,NonExempt
The Lines Company,2019,Awamate,0.78,0,NonExempt
The Lines Company,2019,Borough,8.4607,10,NonExempt
The Lines Company,2019,Gadsby Road,5.6,0,NonExempt
The Lines Company,2019,Hangatiki,3.42,0,NonExempt
The Lines Company,2019,Kaahu Tee,1.483,0,NonExempt
The Lines Company,2019,Kiko Road,0,0,NonExempt
The Lines Company,2019,Kuratau,2.51,0,NonExempt
The Lines Company,2019,Mahoenui,0.858,0,NonExempt
The Lines Company,2019,Manunui,3.05,0,NonExempt
The Lines Company,2019,Maraetai,5.58,0,NonExempt
The Lines Company,2019,Marotiri,2.59,0,NonExempt
The Lines Company,2019,Mokai,4.175,0,NonExempt
The Lines Company,2019,National Park,1.43,0,NonExempt
The Lines Company,2019,Nihoniho,0.52,0,NonExempt
The Lines Company,2019,Oparure,1.98,0,NonExempt
The Lines Company,2019,Otukou,0.228,0,NonExempt
The Lines Company,2019,Taharoa,14.89,10,NonExempt
The Lines Company,2019,Taharoa Village,0.251,0,NonExempt
The Lines Company,2019,Tawhai,4.87,0,NonExempt
The Lines Company,2019,Te Anga,2.112,0,NonExempt
The Lines Company,2019,Te Waireka,12.269,15,NonExempt
The Lines Company,2019,Tokaanu,0.239,0,NonExempt
The Lines Company,2019,Tuhua,0.588,0,NonExempt
The Lines Company,2019,Turangi,4.918,5,NonExempt
The Lines Company,2019,Waiotaka,2.1,0,NonExempt
The Lines Company,2019,Wairere,2.95,2.5,NonExempt
The Lines Company,2019,Waitete,8.857,10,NonExempt
The Lines Company,2020,Arohena,2.4,0,NonExempt
The Lines Company,2020,Atiamuri,11.58,0,NonExempt
The Lines Company,2020,Awamate,1.42,0,NonExempt
The Lines Company,2020,Borough,8.49,10,NonExempt
The Lines Company,2020,Gadsby Road,5.6,0,NonExempt
The Lines Company,2020,Hangatiki,3.2,0,NonExempt
The Lines Company,2020,Kaahu Tee,1.55,0,NonExempt
The Lines Company,2020,Kiko Road,0,0,NonExempt
The Lines Company,2020,Kuratau,2.51,0,NonExempt
The Lines Company,2020,Mahoenui,0.85,0,NonExempt
The Lines Company,2020,Manunui,3,0,NonExempt
The Lines Company,2020,Maraetai,5.78,0,NonExempt
The Lines Company,2020,Marotiri,2.9,0,NonExempt
The Lines Company,2020,Mokai,4.34,0,NonExempt
The Lines Company,2020,National Park,1.89,0,NonExempt
The Lines Company,2020,Nihoniho,0.52,0,NonExempt
The Lines Company,2020,Oparure,1.731,0,NonExempt
The Lines Company,2020,Otukou,0.28,0,NonExempt
The Lines Company,2020,Piripiri,0,2.4,NonExempt
The Lines Company,2020,Taharoa,15.81,10,NonExempt
The Lines Company,2020,Taharoa Village,0.3,0,NonExempt
The Lines Company,2020,Tawhai,4.5,0,NonExempt
The Lines Company,2020,Te Anga,2.183,2.4,NonExempt
The Lines Company,2020,Te Waireka,11.08,15,NonExempt
The Lines Company,2020,Tokaanu,0.239,0,NonExempt
The Lines Company,2020,Tuhua,1.4,0,NonExempt
The Lines Company,2020,Turangi,4.9,5,NonExempt
The Lines Company,2020,Waiotaka,2.32,0,NonExempt
The Lines Company,2020,Wairere,2.86,2.5,NonExempt
The Lines Company,2020,Waitete,9.35,10,NonExempt
The Lines Company,2021,Arohena,2.4,0,NonExempt
The Lines Company,2021,Atiamuri,11.4,0,NonExempt
